,index1,Category
45093,49910,371
45094,49911,371
45095,49912,371
45096,49913,371
45097,49914,371
45098,49915,371
45099,49916,371
45100,49917,371
26693,49918,374
26694,49919,374
26695,49920,374
26696,49921,374
26697,49922,374
26698,49923,374
26699,49924,374
26700,49925,374
26701,49926,374
26702,49927,374
37876,49928,10
37877,49929,10
62307,49930,243
37878,49931,10
37879,49932,10
46189,49933,376
37880,49934,10
37881,49935,10
46190,49936,376
37882,49937,10
37883,49938,10
46191,49939,376
62308,49940,243
62309,49941,243
37884,49942,10
37885,49943,10
62310,49944,243
62311,49945,243
62312,49946,243
62313,49947,243
34772,49948,24
26703,49949,374
26704,49950,374
26705,49951,374
26706,49952,374
26707,49953,374
26708,49954,374
26709,49955,374
26710,49956,374
26711,49957,374
62314,49958,243
62315,49959,243
62316,49960,243
62317,49961,243
44096,49962,6
62318,49963,243
62319,49964,243
62320,49965,243
62321,49966,243
62322,49967,243
37886,49968,10
26712,49969,374
62323,49970,243
62324,49971,243
62325,49972,243
37887,49973,10
62326,49974,243
46192,49975,376
23272,49976,0
62327,49977,243
37888,49978,10
37889,49979,10
37890,49980,10
37891,49981,10
37892,49982,10
37893,49983,10
46193,49984,376
37894,49985,10
37895,49986,10
37896,49987,10
62328,49988,243
62329,49989,243
62330,49990,243
62331,49991,243
62332,49992,243
62333,49993,243
62334,49994,243
62335,49995,243
62336,49996,243
62337,49997,243
50760,49998,372
50761,49999,372
50762,50000,372
50763,50001,372
50764,50002,372
50765,50003,372
50766,50004,372
50767,50005,372
50768,50006,372
50769,50007,372
62338,50008,243
34773,50009,24
34774,50010,24
62339,50011,243
34775,50012,24
37897,50013,10
37898,50014,10
62340,50015,243
62341,50016,243
62342,50017,243
50770,50018,372
26713,50019,374
60971,50020,558
60972,50021,558
60973,50022,558
60974,50023,558
60975,50024,558
60976,50025,558
60977,50026,558
60978,50027,558
37899,50028,10
37900,50029,10
37901,50030,10
37902,50031,10
37903,50032,10
37904,50033,10
37905,50034,10
37906,50035,10
37907,50036,10
37908,50037,10
37909,50038,10
37910,50039,10
37911,50040,10
37912,50041,10
37913,50042,10
37914,50043,10
37915,50044,10
37916,50045,10
37917,50046,10
37918,50047,10
62343,50048,243
37919,50049,10
62344,50050,243
62345,50051,243
45101,50052,371
45102,50053,371
45103,50054,371
62346,50055,243
62347,50056,243
37920,50057,10
37921,50058,10
45104,50059,371
37922,50060,10
37923,50061,10
37924,50062,10
37925,50063,10
37926,50064,10
37927,50065,10
37928,50066,10
37929,50067,10
37930,50068,10
37931,50069,10
37932,50070,10
37933,50071,10
37934,50072,10
37935,50073,10
37936,50074,10
37937,50075,10
58423,50076,71
37938,50077,10
45105,50078,371
37939,50079,10
37940,50080,10
37941,50081,10
37942,50082,10
37943,50083,10
37944,50084,10
37945,50085,10
37946,50086,10
37947,50087,10
62849,50088,50
37948,50089,10
37949,50090,10
62850,50091,50
62851,50092,50
37950,50093,10
37951,50094,10
37952,50095,10
37953,50096,10
37954,50097,10
26714,50098,374
26715,50099,374
26716,50100,374
50771,50101,372
26717,50102,374
26718,50103,374
26719,50104,374
26720,50105,374
26721,50106,374
50772,50107,372
26722,50108,374
26723,50109,374
26724,50110,374
26725,50111,374
26726,50112,374
26727,50113,374
26728,50114,374
26729,50115,374
26730,50116,374
26731,50117,374
26732,50118,374
26733,50119,374
50773,50120,372
26734,50121,374
26735,50122,374
26736,50123,374
26737,50124,374
26738,50125,374
26739,50126,374
26740,50127,374
62348,50128,243
62349,50129,243
62350,50130,243
37955,50131,10
62351,50132,243
44097,50133,6
62352,50134,243
62353,50135,243
62354,50136,243
62355,50137,243
50774,50138,372
50775,50139,372
59022,50140,380
33871,50141,96
26741,50142,374
34776,50143,24
34777,50144,24
34778,50145,24
34779,50146,24
34780,50147,24
37956,50148,10
44098,50149,6
37957,50150,10
37958,50151,10
37959,50152,10
37960,50153,10
37961,50154,10
46194,50155,376
37962,50156,10
37963,50157,10
37964,50158,10
37965,50159,10
50776,50160,372
37966,50161,10
45106,50162,371
37967,50163,10
37968,50164,10
37969,50165,10
37970,50166,10
37971,50167,10
46195,50168,376
62356,50169,243
37972,50170,10
36198,50171,2
37973,50172,10
37974,50173,10
37975,50174,10
37976,50175,10
37977,50176,10
37978,50177,10
37979,50178,10
46196,50179,376
37980,50180,10
37981,50181,10
37982,50182,10
46197,50183,376
42333,50184,317
37983,50185,10
37984,50186,10
37985,50187,10
33872,50188,96
46198,50189,376
46199,50190,376
46200,50191,376
58424,50192,71
46201,50193,376
33873,50194,96
33874,50195,96
46202,50196,376
46203,50197,376
37986,50198,10
37987,50199,10
37988,50200,10
37989,50201,10
37990,50202,10
37991,50203,10
37992,50204,10
37993,50205,10
37994,50206,10
37995,50207,10
37996,50208,10
37997,50209,10
37998,50210,10
37999,50211,10
38000,50212,10
38001,50213,10
38002,50214,10
38003,50215,10
38004,50216,10
38005,50217,10
38006,50218,10
38007,50219,10
38008,50220,10
38009,50221,10
38010,50222,10
38011,50223,10
46204,50224,376
46205,50225,376
38012,50226,10
38013,50227,10
38014,50228,10
38015,50229,10
38016,50230,10
38017,50231,10
38018,50232,10
38019,50233,10
38020,50234,10
38021,50235,10
38022,50236,10
38023,50237,10
50777,50238,372
50778,50239,372
50779,50240,372
50780,50241,372
50781,50242,372
50782,50243,372
60097,50244,3
50783,50245,372
60098,50246,3
60099,50247,3
45107,50248,371
45108,50249,371
45109,50250,371
45110,50251,371
45111,50252,371
45112,50253,371
45113,50254,371
45114,50255,371
45115,50256,371
45116,50257,371
45117,50258,371
45118,50259,371
45119,50260,371
45120,50261,371
45121,50262,371
45122,50263,371
45123,50264,371
45124,50265,371
45125,50266,371
45126,50267,371
50784,50268,372
45127,50269,371
50785,50270,372
50786,50271,372
26742,50272,374
50787,50273,372
45128,50274,371
45129,50275,371
45130,50276,371
45131,50277,371
50788,50278,372
50789,50279,372
26743,50280,374
26744,50281,374
26745,50282,374
26746,50283,374
26747,50284,374
26748,50285,374
26749,50286,374
26750,50287,374
26751,50288,374
50790,50289,372
50791,50290,372
50792,50291,372
50793,50292,372
50794,50293,372
50795,50294,372
50796,50295,372
50797,50296,372
50798,50297,372
50799,50298,372
50800,50299,372
50801,50300,372
26752,50301,374
26753,50302,374
26754,50303,374
50802,50304,372
26755,50305,374
26756,50306,374
26757,50307,374
50803,50308,372
50804,50309,372
26758,50310,374
50805,50311,372
50806,50312,372
50807,50313,372
50808,50314,372
50809,50315,372
50810,50316,372
50811,50317,372
50812,50318,372
50813,50319,372
50814,50320,372
50815,50321,372
50816,50322,372
50817,50323,372
26759,50324,374
50818,50325,372
26760,50326,374
26761,50327,374
50819,50328,372
50820,50329,372
50821,50330,372
50822,50331,372
26762,50332,374
26763,50333,374
26764,50334,374
26765,50335,374
26766,50336,374
26767,50337,374
45132,50338,371
38024,50339,10
38025,50340,10
38026,50341,10
38027,50342,10
38028,50343,10
38029,50344,10
38030,50345,10
38031,50346,10
38032,50347,10
38033,50348,10
44099,50349,6
34781,50350,24
45133,50351,371
38034,50352,10
38035,50353,10
38036,50354,10
45134,50355,371
45135,50356,371
45136,50357,371
26768,50358,374
26769,50359,374
26770,50360,374
26771,50361,374
26772,50362,374
34782,50363,24
26773,50364,374
26774,50365,374
26775,50366,374
34783,50367,24
26776,50368,374
26777,50369,374
26778,50370,374
26779,50371,374
26780,50372,374
26781,50373,374
26782,50374,374
50823,50375,372
26783,50376,374
26784,50377,374
38037,50378,10
34784,50379,24
62852,50380,50
38038,50381,10
62853,50382,50
38039,50383,10
38040,50384,10
38041,50385,10
38042,50386,10
38043,50387,10
38044,50388,10
34785,50389,24
62854,50390,50
38045,50391,10
34786,50392,24
38046,50393,10
38047,50394,10
38048,50395,10
38049,50396,10
38050,50397,10
38051,50398,10
38052,50399,10
62855,50400,50
38053,50401,10
34787,50402,24
34788,50403,24
23273,50404,0
34789,50405,24
34790,50406,24
38054,50407,10
46206,50408,376
46207,50409,376
46208,50410,376
62856,50411,50
62857,50412,50
38055,50413,10
38056,50414,10
38057,50415,10
38058,50416,10
38059,50417,10
62010,50418,384
59023,50419,380
59024,50420,380
26785,50421,374
26786,50422,374
59025,50423,380
59026,50424,380
59027,50425,380
59028,50426,380
59029,50427,380
38060,50428,10
38061,50429,10
38062,50430,10
34791,50431,24
60699,50432,375
60700,50433,375
62357,50434,243
60701,50435,375
60702,50436,375
60703,50437,375
62358,50438,243
46209,50439,376
60704,50440,375
62359,50441,243
62360,50442,243
62361,50443,243
46210,50444,376
62362,50445,243
60705,50446,375
60706,50447,375
44100,50448,6
44101,50449,6
44102,50450,6
44103,50451,6
38063,50452,10
38064,50453,10
38065,50454,10
38066,50455,10
38067,50456,10
38068,50457,10
50824,50458,372
50825,50459,372
50826,50460,372
50827,50461,372
50828,50462,372
50829,50463,372
44104,50464,6
62733,50465,379
62734,50466,379
62735,50467,379
50830,50468,372
62088,50469,378
62089,50470,378
50831,50471,372
62090,50472,378
62091,50473,378
62092,50474,378
62093,50475,378
62094,50476,378
62095,50477,378
26787,50478,374
26788,50479,374
26789,50480,374
26790,50481,374
26791,50482,374
26792,50483,374
38069,50484,10
38070,50485,10
38071,50486,10
38072,50487,10
50832,50488,372
50833,50489,372
45137,50490,371
45138,50491,371
45139,50492,371
45140,50493,371
45141,50494,371
45142,50495,371
45143,50496,371
45144,50497,371
38073,50498,10
62363,50499,243
62364,50500,243
38074,50501,10
62365,50502,243
38075,50503,10
38076,50504,10
38077,50505,10
38078,50506,10
46211,50507,376
26793,50508,374
26794,50509,374
26795,50510,374
26796,50511,374
23274,50512,0
23275,50513,0
44105,50514,6
23276,50515,0
44106,50516,6
44107,50517,6
26797,50518,374
45145,50519,371
45146,50520,371
45147,50521,371
45148,50522,371
45149,50523,371
45150,50524,371
45151,50525,371
45152,50526,371
45153,50527,371
26798,50528,374
26799,50529,374
36199,50530,2
26800,50531,374
26801,50532,374
26802,50533,374
26803,50534,374
26804,50535,374
23277,50536,0
23278,50537,0
50834,50538,372
23279,50539,0
26805,50540,374
26806,50541,374
23280,50542,0
23281,50543,0
23282,50544,0
23283,50545,0
23284,50546,0
23285,50547,0
23286,50548,0
36200,50549,2
50835,50550,372
26807,50551,374
26808,50552,374
23287,50553,0
26809,50554,374
50836,50555,372
26810,50556,374
23288,50557,0
26811,50558,374
36201,50559,2
58828,50560,78
50837,50561,372
50838,50562,372
50839,50563,372
50840,50564,372
50841,50565,372
50842,50566,372
50843,50567,372
50844,50568,372
33875,50569,96
26812,50570,374
50845,50571,372
26813,50572,374
50846,50573,372
58829,50574,78
26814,50575,374
60100,50576,3
61403,50577,240
60101,50578,3
60979,50579,558
23289,50580,0
23290,50581,0
26815,50582,374
26816,50583,374
26817,50584,374
26818,50585,374
26819,50586,374
26820,50587,374
50847,50588,372
50848,50589,372
26821,50590,374
60102,50591,3
50849,50592,372
50850,50593,372
26822,50594,374
26823,50595,374
26824,50596,374
60980,50597,558
60103,50598,3
23291,50599,0
50851,50600,372
50852,50601,372
50853,50602,372
26825,50603,374
26826,50604,374
26827,50605,374
50854,50606,372
50855,50607,372
50856,50608,372
26828,50609,374
26829,50610,374
26830,50611,374
26831,50612,374
26832,50613,374
26833,50614,374
26834,50615,374
26835,50616,374
26836,50617,374
36202,50618,2
26837,50619,374
26838,50620,374
26839,50621,374
26840,50622,374
50857,50623,372
50858,50624,372
33876,50625,96
56616,50626,315
42334,50627,317
50859,50628,372
23292,50629,0
23293,50630,0
23294,50631,0
23295,50632,0
23296,50633,0
23297,50634,0
23298,50635,0
23299,50636,0
23300,50637,0
26841,50638,374
26842,50639,374
26843,50640,374
26844,50641,374
26845,50642,374
26846,50643,374
50860,50644,372
26847,50645,374
50861,50646,372
26848,50647,374
42335,50648,317
26849,50649,374
50862,50650,372
50863,50651,372
26850,50652,374
50864,50653,372
23301,50654,0
23302,50655,0
23303,50656,0
23304,50657,0
26851,50658,374
26852,50659,374
26853,50660,374
26854,50661,374
26855,50662,374
50865,50663,372
26856,50664,374
50866,50665,372
23305,50666,0
23306,50667,0
23307,50668,0
50867,50669,372
50868,50670,372
50869,50671,372
50870,50672,372
26857,50673,374
26858,50674,374
26859,50675,374
26860,50676,374
26861,50677,374
26862,50678,374
26863,50679,374
26864,50680,374
26865,50681,374
26866,50682,374
26867,50683,374
50871,50684,372
26868,50685,374
26869,50686,374
50872,50687,372
50873,50688,372
26870,50689,374
26871,50690,374
26872,50691,374
26873,50692,374
26874,50693,374
23308,50694,0
23309,50695,0
23310,50696,0
23311,50697,0
34792,50698,24
38079,50699,10
44108,50700,6
38080,50701,10
38081,50702,10
38082,50703,10
38083,50704,10
38084,50705,10
38085,50706,10
38086,50707,10
45154,50708,371
26875,50709,374
60104,50710,3
26876,50711,374
26877,50712,374
26878,50713,374
26879,50714,374
26880,50715,374
26881,50716,374
26882,50717,374
50874,50718,372
50875,50719,372
50876,50720,372
50877,50721,372
50878,50722,372
50879,50723,372
50880,50724,372
50881,50725,372
50882,50726,372
50883,50727,372
50884,50728,372
50885,50729,372
50886,50730,372
50887,50731,372
50888,50732,372
26883,50733,374
26884,50734,374
26885,50735,374
26886,50736,374
26887,50737,374
26888,50738,374
26889,50739,374
50889,50740,372
26890,50741,374
26891,50742,374
26892,50743,374
26893,50744,374
26894,50745,374
50890,50746,372
26895,50747,374
26896,50748,374
23312,50749,0
26897,50750,374
26898,50751,374
26899,50752,374
26900,50753,374
26901,50754,374
26902,50755,374
26903,50756,374
26904,50757,374
60707,50758,375
38087,50759,10
38088,50760,10
38089,50761,10
38090,50762,10
38091,50763,10
46212,50764,376
38092,50765,10
38093,50766,10
38094,50767,10
26905,50768,374
26906,50769,374
26907,50770,374
26908,50771,374
26909,50772,374
26910,50773,374
26911,50774,374
26912,50775,374
26913,50776,374
26914,50777,374
26915,50778,374
26916,50779,374
26917,50780,374
26918,50781,374
26919,50782,374
26920,50783,374
26921,50784,374
26922,50785,374
26923,50786,374
26924,50787,374
26925,50788,374
26926,50789,374
50891,50790,372
26927,50791,374
26928,50792,374
26929,50793,374
26930,50794,374
26931,50795,374
26932,50796,374
26933,50797,374
26934,50798,374
26935,50799,374
26936,50800,374
50892,50801,372
23313,50802,0
23314,50803,0
23315,50804,0
23316,50805,0
23317,50806,0
23318,50807,0
42336,50808,317
23319,50809,0
23320,50810,0
23321,50811,0
23322,50812,0
23323,50813,0
23324,50814,0
23325,50815,0
23326,50816,0
23327,50817,0
61255,50818,8
58425,50819,71
33877,50820,96
60822,50821,99
42337,50822,317
23328,50823,0
23329,50824,0
42338,50825,317
42339,50826,317
42340,50827,317
23330,50828,0
26937,50829,374
23331,50830,0
34793,50831,24
50893,50832,372
23332,50833,0
23333,50834,0
23334,50835,0
23335,50836,0
23336,50837,0
38095,50838,10
38096,50839,10
38097,50840,10
38098,50841,10
38099,50842,10
38100,50843,10
38101,50844,10
38102,50845,10
38103,50846,10
38104,50847,10
38105,50848,10
38106,50849,10
38107,50850,10
38108,50851,10
38109,50852,10
38110,50853,10
38111,50854,10
38112,50855,10
38113,50856,10
38114,50857,10
26938,50858,374
50894,50859,372
62011,50860,384
34794,50861,24
26939,50862,374
26940,50863,374
26941,50864,374
26942,50865,374
26943,50866,374
26944,50867,374
38115,50868,10
38116,50869,10
38117,50870,10
38118,50871,10
44109,50872,6
38119,50873,10
38120,50874,10
38121,50875,10
38122,50876,10
38123,50877,10
38124,50878,10
38125,50879,10
38126,50880,10
45155,50881,371
38127,50882,10
38128,50883,10
38129,50884,10
38130,50885,10
38131,50886,10
38132,50887,10
23337,50888,0
23338,50889,0
23339,50890,0
23340,50891,0
60105,50892,3
26945,50893,374
26946,50894,374
23341,50895,0
26947,50896,374
23342,50897,0
50895,50898,372
23343,50899,0
50896,50900,372
60106,50901,3
26948,50902,374
26949,50903,374
26950,50904,374
62096,50905,378
62097,50906,378
62098,50907,378
26951,50908,374
26952,50909,374
26953,50910,374
26954,50911,374
26955,50912,374
26956,50913,374
26957,50914,374
26958,50915,374
26959,50916,374
26960,50917,374
26961,50918,374
26962,50919,374
26963,50920,374
26964,50921,374
23344,50922,0
26965,50923,374
26966,50924,374
50897,50925,372
23345,50926,0
60107,50927,3
26967,50928,374
26968,50929,374
36203,50930,2
50898,50931,372
34795,50932,24
50899,50933,372
26969,50934,374
62099,50935,378
26970,50936,374
62100,50937,378
26971,50938,374
62101,50939,378
26972,50940,374
26973,50941,374
26974,50942,374
26975,50943,374
26976,50944,374
26977,50945,374
26978,50946,374
26979,50947,374
62736,50948,379
59030,50949,380
42341,50950,317
42342,50951,317
62102,50952,378
59031,50953,380
59032,50954,380
59033,50955,380
60823,50956,99
59034,50957,380
59035,50958,380
62103,50959,378
26980,50960,374
26981,50961,374
26982,50962,374
26983,50963,374
44110,50964,6
59036,50965,380
26984,50966,374
59037,50967,380
59038,50968,380
60824,50969,99
60825,50970,99
60826,50971,99
60827,50972,99
62104,50973,378
62105,50974,378
62106,50975,378
26985,50976,374
59039,50977,380
26986,50978,374
26987,50979,374
26988,50980,374
26989,50981,374
26990,50982,374
26991,50983,374
26992,50984,374
26993,50985,374
26994,50986,374
26995,50987,374
26996,50988,374
26997,50989,374
26998,50990,374
26999,50991,374
27000,50992,374
27001,50993,374
60981,50994,558
60982,50995,558
60983,50996,558
60984,50997,558
27002,50998,374
60108,50999,3
27003,51000,374
27004,51001,374
27005,51002,374
27006,51003,374
27007,51004,374
60109,51005,3
27008,51006,374
27009,51007,374
27010,51008,374
27011,51009,374
27012,51010,374
27013,51011,374
27014,51012,374
27015,51013,374
27016,51014,374
27017,51015,374
27018,51016,374
27019,51017,374
50900,51018,372
50901,51019,372
27020,51020,374
27021,51021,374
50902,51022,372
50903,51023,372
50904,51024,372
50905,51025,372
50906,51026,372
50907,51027,372
27022,51028,374
55790,51029,111
27023,51030,374
27024,51031,374
27025,51032,374
27026,51033,374
50908,51034,372
34796,51035,24
34797,51036,24
50909,51037,372
62366,51038,243
62367,51039,243
62368,51040,243
62369,51041,243
62370,51042,243
62371,51043,243
62372,51044,243
38133,51045,10
62373,51046,243
62374,51047,243
27027,51048,374
50910,51049,372
50911,51050,372
50912,51051,372
23346,51052,0
23347,51053,0
23348,51054,0
27028,51055,374
23349,51056,0
23350,51057,0
36204,51058,2
36205,51059,2
36206,51060,2
36207,51061,2
